TQAESD,QAESD,TQAESE,QAESE,TQMATH,QMATH,TQBITCNT,QBITCNT,TQCRC,QCRC,TQDIJK,QDIJK,TQFFT,QFFT,TQGSMD,QGSMD,TQMXM,QMXM,TQQSORT,QQSORT,TQSHA,QSHA,TQSSEARCH,QSSEARCH,TQSUSANC,QSUSANC,TQSUSANE,QSUSANE,TQSUSANS,QSUSANS
4813107,0.56095,4573128,0.53207,14443329,0.43556,7787043,0.42617,6865203,0.32497,9613188,0.6616,8416800,0.46112,1475946,0.62667,6098172,0.54664,4507998,0.59209,1642779,0.70534,869736,0.43007,160320,0.72098,496491,0.17212,3934353,0.71148
4839660,0.55959,4582647,0.53128,14492427,0.43638,7787043,0.42669,6880233,0.32425,9520503,0.67699,8423814,0.46615,1473942,0.62324,6115206,0.54505,4375233,0.57676,1642278,0.70197,869736,0.56422,158817,0.76611,394287,0.63923,3929844,0.70832
4874730,0.56227,4553088,0.53166,14426796,0.43578,7788546,0.42727,6865203,0.32502,9421305,0.67925,8375217,0.4623,1402800,0.50784,6121218,0.54513,3883251,0.5875,1641777,0.69935,1005507,0.58793,162324,0.78175,407814,0.5996,3936357,0.71172
4819620,0.56094,4538058,0.53341,14509461,0.437,7780530,0.4237,6865704,0.32496,8874714,0.64702,8441349,0.46201,1534563,0.35841,6106188,0.54599,4105695,0.58431,1643280,0.69507,932361,0.38187,158316,0.79656,398796,0.62361,3931848,0.7084
4809099,0.56125,4536555,0.53298,14434812,0.43729,7786542,0.4241,6865203,0.32488,9373209,0.67808,8333133,0.46564,1864722,0.46653,6130236,0.54417,3886758,0.58859,1646286,0.70192,802101,0.55438,161322,0.71562,425349,0.56937,3926337,0.71331
4812606,0.56117,4532046,0.53308,14453349,0.43754,7788546,0.42443,6865203,0.32488,9227919,0.67977,8371209,0.46628,1921836,0.55123,6111699,0.54566,3974934,0.58755,1644282,0.69926,989976,0.58953,159318,0.66644,502503,0.18975,3926337,0.71048
4834149,0.56195,4532547,0.53382,14401245,0.43719,7786542,0.42514,6865704,0.32487,9385233,0.66944,8387241,0.46818,1693881,0.56639,6105687,0.54562,4049082,0.58318,1644783,0.69509,951900,0.36562,158817,0.70144,456411,0.45402,3939363,0.71346
4877736,0.56203,4538058,0.53362,14463369,0.43726,7787043,0.42567,6865203,0.32491,9215394,0.67747,8329125,0.46621,1484964,0.61193,6121719,0.54608,3879243,0.59226,1643280,0.69201,788073,0.54997,159819,0.69548,397794,0.61614,3913311,0.7112
4814109,0.56127,4580643,0.53198,14439321,0.43986,7786542,0.4263,6865704,0.32478,9108180,0.68154,8431830,0.4632,1475445,0.61526,6119715,0.54241,3718422,0.59155,1650795,0.69599,985467,0.58653,162825,0.69802,411321,0.60105,3914814,0.71134
4857696,0.55836,4582146,0.53036,14462367,0.44158,7787043,0.42679,6863700,0.32488,9247959,0.66434,8348163,0.46713,1491477,0.62219,6106689,0.54068,3842169,0.58998,1642779,0.69502,1008012,0.41418,163827,0.5865,463425,0.28834,3930846,0.71053
4862706,0.56071,4546074,0.53275,14496435,0.43726,7786041,0.42601,6865704,0.32478,9177318,0.68495,8435838,0.463,1493481,0.62125,6091158,0.54138,3985956,0.58748,1642779,0.69323,892782,0.52703,161322,0.565,499998,0.17492,3946878,0.71297
4811103,0.5618,4540563,0.53325,14434812,0.43401,7783035,0.4237,6865203,0.32491,9091146,0.6826,8350167,0.46784,1477950,0.62809,6091659,0.54304,3851688,0.58811,1642779,0.6915,1013523,0.36349,161823,0.56767,408315,0.59196,3947880,0.70836
4810101,0.56178,4534050,0.53318,14477397,0.43554,7786542,0.4242,6864201,0.32494,8702871,0.65279,8282532,0.47365,1473942,0.62467,6115206,0.54596,4055595,0.59073,1642779,0.6893,804105,0.52438,158316,0.5972,401802,0.60082,3943872,0.71093
4813107,0.56071,4531545,0.53328,14411265,0.43727,7787043,0.4247,6865704,0.32488,9036036,0.65358,8328123,0.46921,1474944,0.62151,6126729,0.54487,4321626,0.57194,1645785,0.69166,1017531,0.33608,159318,0.59973,396792,0.61675,3940866,0.71392
4819620,0.56152,4534551,0.53367,14555052,0.43604,7786542,0.42529,6865203,0.32496,8821107,0.66535,8401269,0.46467,1482459,0.62862,6105687,0.54639,4486956,0.57997,1644783,0.68968,784065,0.52588,159819,0.63211,422343,0.56851,3944874,0.70873
4813107,0.56085,4538058,0.53367,14510964,0.43639,7787043,0.42578,6880233,0.3242,8714895,0.6571,8411790,0.46496,1473942,0.62594,6095166,0.5464,4224432,0.5806,1644783,0.68707,1047090,0.5139,158817,0.66967,506511,0.17741,3942870,0.71038
4821123,0.56023,4584651,0.53088,14501445,0.43686,7786542,0.42636,6865203,0.32497,9145254,0.67154,8366700,0.46538,1475946,0.6223,6125727,0.54623,4132248,0.5796,1644282,0.68482,776550,0.53975,159318,0.71451,446892,0.52511,3943371,0.71385
4863207,0.5599,4585653,0.53044,14564571,0.43674,7787043,0.42686,6865704,0.32498,9030525,0.67284,8435838,0.46475,1481457,0.6292,6128232,0.54481,4427838,0.57975,1646286,0.70709,1044084,0.50857,159819,0.75526,396291,0.6159,3940866,0.70984
4851684,0.5609,4541565,0.53367,14359161,0.44204,7782033,0.42334,6865203,0.32499,8902269,0.677,8351169,0.46605,1473942,0.62742,6104685,0.5449,4315614,0.57839,1663320,0.70058,765528,0.52973,161823,0.77797,400800,0.61313,3940866,0.71256
4807596,0.56177,4536054,0.53332,14427297,0.44005,7787043,0.4237,6862698,0.32508,8868702,0.67217,8291049,0.46994,1475946,0.62376,6151278,0.54385,3800586,0.58943,1656306,0.69361,1022040,0.5523,158817,0.79202,492984,0.20779,3939864,0.70786
4814109,0.56146,4532547,0.53323,14524992,0.43639,7787043,0.42421,6865203,0.32497,9002469,0.65542,8437842,0.46298,1402800,0.50944,6099675,0.54589,4219422,0.58384,1663320,0.69596,796590,0.51449,160320,0.71317,488976,0.20543,3947880,0.70998
4812105,0.56145,4533048,0.53315,14482908,0.43543,7786542,0.42479,6865203,0.32513,8851167,0.65894,8366700,0.46586,1529553,0.35913,6117711,0.54549,4048080,0.58832,1655805,0.69719,1016028,0.59245,160821,0.72808,422343,0.57444,3946377,0.71188
4818117,0.5615,4536054,0.53391,14533008,0.43796,7788546,0.42512,6865704,0.325,8630226,0.6501,8322111,0.46633,1857207,0.46597,6096168,0.546,4157298,0.58316,1642278,0.70037,797091,0.52863,157815,0.69297,402303,0.61733,3943872,0.71396
4814610,0.5607,4548579,0.53258,14492928,0.43639,7786542,0.42583,6865203,0.32502,8592651,0.6494,8436339,0.46648,1926846,0.54487,6111699,0.54663,3890265,0.59039,1642278,0.69725,996990,0.54399,159819,0.68674,417333,0.55486,3939363,0.71017
4827636,0.55931,4581645,0.53146,14415774,0.43666,7787043,0.42636,6865704,0.32496,8693853,0.65032,8314095,0.46736,1686366,0.56748,6099675,0.54545,4157298,0.58206,1642278,0.69411,795087,0.53878,163326,0.68361,469938,0.3667,3941868,0.71246
4861203,0.56005,4580142,0.53123,14454351,0.43741,7786542,0.42699,6865203,0.32488,8623212,0.65382,8401269,0.46152,1477449,0.61451,6091659,0.54548,4110204,0.58318,1642278,0.69099,1000497,0.54709,162825,0.62549,474447,0.33429,3935355,0.70854
4845171,0.56167,4537056,0.53398,14497938,0.43662,7782534,0.42336,6865203,0.32488,8575116,0.64637,8644254,0.46913,1477449,0.61992,6127230,0.54548,3803592,0.59468,1642278,0.68785,799596,0.54564,161322,0.56256,417333,0.5581,3933351,0.71244
4808598,0.5616,4538058,0.53317,14430804,0.4364,7786542,0.42382,6865704,0.32487,8561088,0.64947,8356179,0.4671,1482960,0.62896,6112701,0.54481,3705897,0.59333,1642278,0.68468,1016028,0.54004,162324,0.55269,408315,0.57331,3931848,0.70889
4814109,0.56113,4532046,0.5331,14373189,0.43692,7787043,0.42431,6865203,0.32491,8539044,0.65331,8403273,0.4633,1491978,0.60966,6109695,0.54372,3922329,0.58809,1645785,0.70415,779556,0.53993,187374,0.60237,433866,0.55902,3933351,0.71226
4815111,0.56111,4532046,0.53356,14403750,0.44168,7786542,0.42489,6878730,0.3241,8571609,0.64374,8442852,0.46478,1480455,0.62897,6088152,0.54251,3899283,0.58832,1642278,0.7053,980457,0.53594,185370,0.70811,454407,0.30525,3940365,0.70793
4817115,0.56151,4535553,0.53359,14481906,0.43946,7787043,0.42539,6865704,0.32478,8779023,0.65539,8425317,0.46459,1474944,0.62658,6100677,0.5408,4392267,0.57822,1641777,0.70296,782061,0.54916,170340,0.64013,499998,0.17277,3936357,0.71143
4814109,0.56075,4554591,0.53244,14534511,0.43811,7786542,0.42597,6865203,0.32491,8681829,0.65483,8337642,0.46779,1475445,0.62251,6094665,0.54231,3916317,0.58879,1643280,0.69865,1008513,0.53498,178857,0.62485,411822,0.58946,3932349,0.7079
4830141,0.55955,4596174,0.53154,14494431,0.4362,7787043,0.42647,6864201,0.32494,8832630,0.65656,8525517,0.46399,1480956,0.62983,6108693,0.54657,3967419,0.58761,1641777,0.69643,807612,0.54941,183366,0.63076,396291,0.60999,3931848,0.71179
4874229,0.55893,4558599,0.53096,14509962,0.43547,7786542,0.42705,6865704,0.32488,9058080,0.66323,8437341,0.46374,1474944,0.62804,6120216,0.5473,3871227,0.5892,1647288,0.70194,1005507,0.53231,158817,0.6868,401802,0.60202,3935355,0.70809
4828638,0.56096,4538559,0.53348,14498439,0.43559,7782534,0.42348,6865203,0.32496,9129222,0.66936,8333634,0.46868,1475445,0.62399,6085647,0.54646,4036557,0.5869,1643280,0.69949,787071,0.53902,184368,0.53397,480960,0.35482,3928842,0.7112
4809099,0.56183,4537557,0.53314,14492928,0.43592,7786542,0.42388,6865704,0.32494,8771007,0.66077,8452371,0.46387,1473942,0.62097,6134745,0.54442,4434351,0.57517,1644783,0.69607,987972,0.54398,165330,0.57208,481461,0.26988,3915816,0.7114
4812606,0.56089,4531044,0.53323,14551545,0.43675,7787043,0.42438,6865203,0.32498,9087639,0.6666,8463393,0.46265,1481457,0.62902,6104685,0.54585,4194372,0.58475,1644783,0.69229,871740,0.46268,175350,0.60246,397794,0.59653,3942870,0.70947
4815612,0.5616,4534551,0.53341,14449341,0.43666,7787043,0.4249,6865203,0.32497,8580126,0.64511,8341650,0.4655,1475946,0.62504,6133242,0.54646,3874233,0.5878,1647288,0.69766,917331,0.53209,181863,0.58166,400800,0.61085,3943872,0.71184
4818618,0.56149,4535553,0.53408,14453850,0.43718,7786542,0.42548,6865704,0.32498,8563593,0.64825,8427321,0.46253,1404804,0.51292,6103182,0.54589,3798582,0.58867,1644783,0.69646,946890,0.40637,168336,0.68346,403305,0.60657,3949383,0.71356
4813107,0.56092,4569621,0.53054,14372187,0.44076,7788546,0.42581,6865203,0.32499,8568603,0.65092,8371710,0.46528,1524543,0.36034,6127230,0.54472,4416315,0.57738,1642779,0.69415,851700,0.51981,165330,0.66061,486471,0.25905,3950886,0.70873
4839660,0.55956,4585653,0.53144,14471886,0.43734,7786542,0.42652,6862698,0.32508,8572110,0.65445,8446359,0.46381,1842678,0.46856,6106689,0.54614,4118721,0.586,1644282,0.69141,999495,0.3752,170340,0.62038,498996,0.17298,3943872,0.71079
4875231,0.56222,4554090,0.53137,14443329,0.43563,7787043,0.42705,6865203,0.32497,8971908,0.65862,8338143,0.46888,1923339,0.54785,6092160,0.54527,4424832,0.57492,1642779,0.68927,825147,0.51011,166833,0.66795,412323,0.58666,3939864,0.7082
4819119,0.56111,4538058,0.53346,14472888,0.43561,7782033,0.42352,6865203,0.32513,8857680,0.65535,8391750,0.46865,1671837,0.56999,6095667,0.5456,4472427,0.57698,1645785,0.69168,1007511,0.3507,164829,0.68997,398796,0.60741,3940866,0.71075
4809099,0.56133,4537056,0.53316,14448339,0.43449,7787043,0.42387,6865704,0.325,9078621,0.6709,8332131,0.46604,1465425,0.60348,6109695,0.54568,4238961,0.57892,1643280,0.68986,792582,0.52741,188376,0.56991,396792,0.61043,3940866,0.71347
4812606,0.56111,4532046,0.53279,14497938,0.4352,7786542,0.4245,6880233,0.32423,8894754,0.67215,8433834,0.46565,1466928,0.62039,6102681,0.54357,4412808,0.57536,1644282,0.68733,1026048,0.44483,158817,0.69063,417834,0.57573,3939363,0.70866
5008497,0.55249,4734951,0.52288,14409762,0.43544,7787043,0.425,6865203,0.32488,8785035,0.65938,8419806,0.46281,1473942,0.62042,6134244,0.54063,4186356,0.58439,1676847,0.6736,774045,0.53101,215931,0.50036,501000,0.18893,3951888,0.71011
4812606,0.56093,4532046,0.53279,14364672,0.43643,7786542,0.42558,6865203,0.32488,8656278,0.64508,8343153,0.46532,1498491,0.60549,6066108,0.54077,4018020,0.58202,1642278,0.69031,1041078,0.44142,163827,0.70489,425850,0.52437,3942870,0.71313
4818618,0.56168,4533048,0.53387,14435313,0.43673,7787043,0.42608,6865704,0.32487,8741448,0.65417,8344155,0.46684,1481457,0.63074,6110196,0.5406,4401786,0.58542,1644282,0.68781,791580,0.52892,176352,0.597,407814,0.5924,3942369,0.70794
4814610,0.5607,4537557,0.53356,14425794,0.44172,7786542,0.42666,6865203,0.32491,8841147,0.65754,8243454,0.46841,1475445,0.62688,6093663,0.54166,4135254,0.58774,1644783,0.6854,1028553,0.54675,183366,0.52732,397794,0.60602,3941868,0.71056
4814109,0.56148,4575633,0.53246,14453850,0.44147,7788045,0.42713,6865704,0.32478,8878221,0.65485,8414796,0.46588,1473942,0.62267,6095667,0.54106,3943872,0.59073,1644282,0.68323,787071,0.5191,172845,0.55735,400800,0.6,3940866,0.71347
4862205,0.55854,4585152,0.53052,14502447,0.43747,7781031,0.42367,6863700,0.32488,8814093,0.65257,8443353,0.46448,1481958,0.63043,6114204,0.54452,4214412,0.58722,1660815,0.70257,1023042,0.59393,175350,0.60653,461421,0.23236,3947880,0.70809
4858698,0.56064,4548078,0.5326,14567076,0.43456,7787043,0.42399,6865704,0.32478,8680326,0.65069,8335137,0.46391,1475445,0.62835,6095166,0.54527,4011507,0.59045,1657308,0.6949,794586,0.53271,176853,0.51902,491481,0.19514,3945876,0.7106
4810602,0.56175,4540062,0.53316,14571084,0.43532,7786542,0.42457,6865203,0.32491,8576619,0.64944,8474916,0.46808,1473942,0.62534,6113703,0.5454,4069623,0.5874,1656306,0.69138,1028553,0.57215,183366,0.66921,395790,0.60452,3947379,0.71264
4811103,0.56161,4534551,0.53324,14620683,0.43751,7787043,0.42506,6864201,0.32494,8559084,0.65298,8354676,0.46058,1476948,0.62064,6107691,0.54669,4162809,0.58435,1667328,0.6932,770037,0.53767,183366,0.63564,403806,0.61343,3945876,0.7082
4813107,0.56054,4532046,0.5333,14548539,0.43624,7787043,0.42559,6865704,0.32488,8608182,0.6484,8440347,0.4689,1480455,0.62916,6127731,0.54579,4227438,0.5843,1642278,0.7011,1020537,0.58117,158817,0.68702,399798,0.59824,3944373,0.71109
4819620,0.56144,4534551,0.53353,14474892,0.43609,7786542,0.42617,6865203,0.32496,8895756,0.66065,8436840,0.46171,1473441,0.62705,6108192,0.54465,4320624,0.58867,1642278,0.69798,801600,0.54993,164328,0.67814,474948,0.33285,3940365,0.70673
4813107,0.56092,4537557,0.53377,14421786,0.43641,7788546,0.4265,6865704,0.32494,8660787,0.65115,8413794,0.46472,1407309,0.51516,6121218,0.54357,3596178,0.59331,1642278,0.69484,1006509,0.57813,166833,0.68897,460419,0.34797,3933351,0.71048
4823127,0.55984,4583148,0.53134,14407758,0.43994,7787544,0.42723,6865203,0.32498,8641248,0.64644,8386740,0.46375,1521537,0.36078,6106188,0.54503,4432347,0.58147,1642278,0.69167,818133,0.54048,167835,0.65373,402303,0.58957,3934854,0.71237
4862706,0.55955,4587156,0.53051,14424792,0.44136,7781532,0.42362,6880233,0.32422,8822109,0.65449,8365197,0.46115,1851195,0.46895,6121719,0.54593,4203891,0.58512,1642278,0.68855,999996,0.57351,192384,0.55153,399798,0.59099,3930846,0.71102
4849680,0.56104,4541565,0.53374,14443329,0.43784,7786542,0.42404,6865203,0.32499,8721408,0.6528,8559084,0.46272,1927848,0.55605,6082140,0.54594,4269522,0.5862,1642278,0.68543,865227,0.47762,163326,0.61569,400299,0.59637,3933351,0.71383
4807596,0.56166,4536054,0.53329,14439321,0.43543,7787043,0.42456,6862698,0.32508,8658282,0.64809,8419305,0.46598,1692879,0.56846,6117210,0.54433,4449381,0.58577,1646787,0.68748,922341,0.53201,164328,0.64765,452904,0.36283,3924834,0.71012
4814109,0.56124,4533048,0.5333,14484411,0.43426,7786542,0.42519,6865203,0.32497,8725416,0.65441,8403273,0.46214,1461918,0.60403,6106188,0.54474,5427333,0.82215,1641777,0.70596,942381,0.4197,164829,0.6802,495990,0.17338,3940365,0.71022
4814109,0.56145,4533048,0.53299,14593629,0.43558,7787043,0.42569,6865203,0.32513,8765997,0.65007,8437341,0.46185,1477950,0.62068,6115707,0.54599,6488952,0.78078,1642278,0.70374,863223,0.54148,159318,0.74169,452403,0.46184,3949383,0.71307
4818618,0.56123,4534050,0.53358,14479401,0.43565,7786542,0.42627,6865704,0.325,8772510,0.65405,8376720,0.46652,1473942,0.62121,6122220,0.54487,8473914,0.58473,1641777,0.70103,996489,0.36338,160320,0.77321,406812,0.60811,3948381,0.70816
4811103,0.56109,4549581,0.53287,14462367,0.43644,7787043,0.42677,6865203,0.32502,8740446,0.65645,8319105,0.46766,1491477,0.60949,6132741,0.54261,8525016,0.58138,1643280,0.69729,829656,0.55036,161322,0.77795,403305,0.59099,3941367,0.7112
4829139,0.56061,4582647,0.53108,14506956,0.43606,7787043,0.42595,6865704,0.32496,8758482,0.65347,8383734,0.46617,1481958,0.63028,6114204,0.54366,8532531,0.58519,1646286,0.70294,1015527,0.5903,158316,0.79837,411822,0.48549,3955395,0.71193
4860201,0.55992,4579140,0.53083,14356656,0.43797,7782033,0.42373,6865203,0.32488,8700867,0.6515,8435337,0.46509,1475445,0.62816,6097170,0.54139,8637240,0.58151,1643781,0.70005,793083,0.54605,161823,0.72136,489978,0.21034,3940365,0.7092
4846173,0.56146,4538058,0.5338,14408760,0.44096,7786542,0.42418,6865203,0.32488,8825115,0.65634,8384736,0.46639,1473942,0.62514,6102180,0.54174,8630226,0.58429,1643280,0.69705,1000998,0.57806,158316,0.68287,408816,0.60259,3943872,0.71166
4808598,0.5617,4536555,0.53347,14550042,0.44122,7787043,0.42468,6865704,0.32487,8705376,0.64994,8453874,0.46493,1476948,0.62059,6115206,0.54289,8598162,0.58201,1644282,0.69341,817632,0.53063,158817,0.69265,399798,0.5951,3940365,0.71392
4830141,0.56143,4533048,0.53302,14414772,0.43707,7786542,0.42526,6865203,0.32491,8682831,0.64674,8456880,0.4695,1480455,0.62897,6106188,0.54506,8715897,0.57899,1644783,0.68989,990477,0.57103,161823,0.69969,398295,0.61671,3940365,0.71002
4863207,0.56201,4532547,0.53337,14460864,0.43547,7787043,0.42575,6865704,0.32478,8610687,0.65045,8303574,0.46701,1474944,0.62658,6094164,0.54602,8714895,0.58233,1649292,0.69552,864726,0.46525,162825,0.70308,449898,0.49841,3946377,0.71188
4815612,0.56172,4535553,0.53383,14380203,0.43488,7787043,0.42628,6863700,0.32488,8686338,0.64589,8364696,0.46692,1475445,0.62251,6123723,0.54651,8742951,0.57863,1642779,0.69423,938373,0.57767,163827,0.5474,462924,0.37958,3950385,0.71388
4814610,0.56119,4551084,0.53209,14531004,0.43618,7786542,0.42686,6865704,0.32478,8638242,0.64996,8332632,0.46852,1480956,0.62983,6107691,0.54502,8661288,0.58364,1642779,0.69255,1000497,0.58781,160320,0.57835,497493,0.17279,3945876,0.70862
4832145,0.55968,4594671,0.5315,14496936,0.43722,7782534,0.4232,6878730,0.32421,8772009,0.64863,8346159,0.46468,1474944,0.62804,6096168,0.54616,8679825,0.58088,1642779,0.69032,936369,0.40455,160821,0.57877,446892,0.47872,3947379,0.71008
4875231,0.55961,4563609,0.53057,14525493,0.43693,7786542,0.4237,6865704,0.32488,8703873,0.64342,8400267,0.46554,1407810,0.51893,6089154,0.54556,8688843,0.57965,1642779,0.68829,840678,0.54706,159318,0.57637,403305,0.61074,3947379,0.7117
4826634,0.56063,4537056,0.53361,14540523,0.43647,7788546,0.42402,6865203,0.32496,8743953,0.64895,8418804,0.46512,1518531,0.36188,6114204,0.546,8644755,0.58349,1647789,0.68986,1021038,0.36067,158817,0.61897,399798,0.60486,3947379,0.71351
4808097,0.56163,4538559,0.53335,14500443,0.44087,7786542,0.42472,6865704,0.32494,8687841,0.65335,8399766,0.46482,1848189,0.47061,6102681,0.54678,8713893,0.58005,1644282,0.68817,834666,0.53747,159819,0.6433,426852,0.42816,3946878,0.71464
4812105,0.56072,4531545,0.53327,14449842,0.44148,7787043,0.42525,6865203,0.32498,8806578,0.6483,8449866,0.46563,1951896,0.55791,6123222,0.54498,8693352,0.58312,1643280,0.68639,1037070,0.36726,158316,0.68513,481962,0.27272,3946377,0.70959
4820121,0.56116,4534050,0.53349,14451846,0.43705,7786542,0.42588,6865203,0.32497,8720406,0.64376,8376720,0.46333,1694382,0.57112,6118212,0.54509,8751969,0.5797,1644783,0.68355,797592,0.54595,159819,0.72951,399798,0.58826,3943872,0.71138
4814109,0.56133,4535052,0.53389,14418780,0.43351,7787043,0.42638,6865704,0.32498,8790546,0.64636,8334135,0.46545,1465926,0.60545,6099174,0.54542,8695356,0.57832,1659312,0.7036,1024545,0.53206,159819,0.76847,406311,0.61027,3943872,0.71395
4813608,0.56095,4560102,0.53136,14480403,0.43418,7786542,0.42696,6865203,0.32499,8775516,0.64324,8372211,0.46836,1490475,0.61943,6129234,0.53959,8681829,0.58249,1656807,0.69632,848193,0.49566,162324,0.78439,425349,0.5154,3939363,0.70957
4844169,0.55878,4594170,0.53224,14501946,0.43526,7782534,0.42339,6862698,0.32508,8695356,0.64792,8453874,0.46614,1473942,0.62305,6123723,0.54216,8748963,0.57967,1656306,0.69191,947892,0.52999,157815,0.79796,415329,0.58905,3941868,0.71193
4877235,0.56156,4554591,0.53117,14469882,0.43607,7786542,0.42379,6865203,0.32497,10530519,0.56295,8408283,0.46404,1488972,0.60978,6119715,0.54669,8613192,0.58416,1670334,0.69264,902301,0.4542,161823,0.71805,423345,0.56739,3940866,0.7143
4812105,0.56182,4539060,0.53342,14455854,0.43675,7787043,0.42428,6865203,0.32513,10457874,0.62218,8353674,0.46705,1474944,0.62221,6102180,0.54686,8709384,0.58044,1640775,0.70201,900297,0.53357,158316,0.67495,504507,0.18726,3915816,0.71102
4809600,0.56136,4537557,0.53332,14428299,0.43638,7786542,0.42487,6865704,0.325,9568098,0.66493,8273013,0.46864,1481457,0.62991,6101178,0.54597,8661789,0.57899,1642278,0.69872,927852,0.40734,158316,0.70185,477954,0.32787,3930345,0.71112
4812105,0.56103,4532046,0.53291,14403249,0.43686,7787043,0.42537,6865203,0.32502,9242448,0.66544,8351169,0.46454,1474944,0.62669,6097671,0.54592,8747460,0.58175,1642278,0.69558,870738,0.53432,196893,0.54635,394287,0.61354,3949884,0.71361
